,content,score
7518,a lot of scams,1
7519,The amount of scammers here is incredible. Be very careful. Otherwise I found great items for cheap. I check this app twice a day to find security gigs or items to buy/resell quick,5
7520,perfect,5
7521,Great,5
7522,need a better way to see drafts and my ads,4
7523,"Does what you would expect from craiglist, simple and efficient.",5
7524,Great app,5
7525,The add I ran on Craigslist brought alot of people. Thanks alot Craigslist,5
7526,Poor signal quality can't log in??? Offerup,1
7527,Not as good as the online but better than nothing...,3
7528,"Great way to sell and buy. I've done both for years. Easy app to use in all aspects. Must be careful with transactions due to dangerous app users, but not CL fault. Just a reality these days. Sellers beware of scammers. Many more of them out there than actual buyers. Some oversight and blacklisting from CL would be helpful on the crooks.",4
7529,Nice,5
7530,"I shop for Bmx bikes and subwoofers. I can't search for ""Bmx"" or ""subs"" or ""amp"" on the app anymore. Everyone who sells those things uses those terms in their adds. Seems silly. It's basically ruined CL for me. Let me know if you remedy this. Cheers.",2
7531,usually easier to use than the website because it can get all the posts that are nearby me because I'm between two of the big cities you can select,5
7532,Great app. Get that fifth star if app stops requiring intermittent signing in again.,4
7533,So glad this app still works on Android. The new version for iPhone is a useless pieceof garbage with lots of fancy new features but ABSOLUTELY NO WAY TO ACCESS OR MANAGE YOUR POSTINGS!,5
7534,like the app no issues with it as yet please keep it updated,5
7535,Hopefully they get you savy shopper,3
7536,"Craigslist is a gateway in aiding me finding new.jobs, ads,, location and new clients. I am very grateful. Thank you, Craigslist. Sincerely, Brenda Lee Sanchez Mercedes, Texas",5
7537,Every time I search for something it tells me there is non in my area and gives me some message about google services error not being able to access my phone book. This only started with a recent update. The mobile website is also unusable so I have no idhow they want you to use their service on the go.,1
7538,Easy to use easy to find my wants,5
7539,extremely easy and user friendly,4
7540,not to much spam buyer keep it up,5
7541,Good,4
7542,"you get scammed 30 minutes after you post but be real at them and the go away. Just delete them, they don't come back.",4
7543,This app is very easy to use.,4
7544,😈,5
7545,"no complaints, runs smooth on my phone.",4
7546,is a Great way to sell local,5
7547,Love using this sight for selling items no longer needed. Appreciate the confidential email.,5
7548,Thanks for getting back because the car is good,5
7549,works great!,5
7550,Can usefully find what I'm lookignfor,5
7551,good,5
7552,it's good,5
7553,should be mandatory to sell for listed price. No fake bs to beat the filter. Talking to all you $1.00 people!,3
7554,excellent interface for buying and selling on craigslist.,5
7555,I don't like it anymore it used to be good but now it's a piece of 💩 your post will randomly be removed. And before someone says oh it probably violated the rules it didn't I have read them out of the many people that don't but I did and I don't break any of them,1
7556,it doesn't give me all the listings that shows up on the computer. definitely a good app though,5
7557,My go-to app for craigslist. Not perfect but it works well.,4
7558,Unlikely voted most likely to provide that service 5-star Craigslist,5
7559,It Rocks!!!!!,5
7560,just started. only posted one item but I'm getting hits so I guess it's good.,5
7561,Shows the same apartments over and over several times,1
7562,"Easy to use, well designed. Well done 👍👍",5
7563,works great other than location settings,4
7564,Very good,5
7565,The app is great!,5
7566,great,5
7567,Easy to use,4
7568,Craigslist has been a good avenue for selling.,4
7569,great app,5
7570,great app,5
7571,Not working This app keep Freezing is making me feel like there's something wrong with my phone. You cannot post anything please developers fixed That's how some people run a business,1
7572,it's great,5
7573,lots of money making opportunities with craigslist. I'm a happy app user,5
7574,pretty decent for android,5
7575,"Not everyone on here selling puppies is a puppy mill, but I understand it. I just wish yall would contact me instead of just flagging my post. I'm not a bad guy.",5
7576,👌🏻,5
7577,"I've had this app for about a year now and use it regularly. Today, for the fourth time since I've been using it, it reset like I just installed it. All my saved searches need to be set up again etc. PITA",1
7578,This app works well takes you right to craigslist and puts you right at the menu.,5
7579,Cool 😎🆒,1
7580,THIS APP STILL SUCKS AND THE DEVELOPER NEVER RESPONDS TO NOTHING..FIX THIS APP PLEASE,1
7581,I like it the people are fun and most of all are real people,4
7582,why is my phone number being blocked,5
7583,There's nothing on here anymore I'll even know why it's an app,1
7584,the app is clunky but the web interface is great,5
7585,it's craigslist. as an app. hooray.,5
7586,ok,3
7587,"Doesn't work. When you do a search all it says is ""error retrieving search results"" update didn't fix it. Don't the developers care that their app is useless? No wonder OfferUp is taking all their business.",1
7588,scoobyboobies,5
7589,"great to browse, find things without much hassle, local area.",4
7590,I like Craigslist. It works.,5
7591,Simple and useful. Great!,5
7592,"App no longer works at all. Constant crashes and cant even type descriptions. This site used to be acceptable with all the scams and complete lack of support/protections only because it was free. Now anything worth posting, even posts trying to hire people, ones that support the community, have to be paid for regardless of success but still 0 protections, support, they don't even really scan for scams/duplicates. Classic example of corporate greed takeover of a community idea. Will be abandoned.",1
7593,good resource to reach people.,3
7594,Was working great til yesterday now freezes while I'm trying to post! Everytime,1
7595,Love this site because it's free and effective,5
7596,Bee,4
7597,very user friendly throughout years,4
7598,Always have lots of ads.,4
7599,"For some reason I can't respond to any posts on CL. I'm never brought to an email response page, instead I brought back to the original post page after seeming to almost go to an email response page...HELP!",5
7600,great app,5
7601,"Keeps crashing when I try to post something. Works okay for browsing listings, but when I try to make my own, it freezes and jumps the cursor around randomly, so it is impossible to make or edit posts.",3
7602,"listing are easy to find or just browse, wish they could do something about fake posts or scams",5
7603,"Timeless, classic sales board and for a good reason. FB marketplace does not compare.",5
7604,"very easy to use once you get logged in and set up Update; Feb 01,2023 App becoming more buggy and freezes up my phone. Not something that can be used effectively.",2
7605,Does everything I need it to do. never really have any problems. it's just like getting on the website.,4
7606,great place to pick up sudework . howecer if there was a way to take down giga thar have been filled withour relying on the customer that would be helpful.,5
7607,easy to use app.,4
7608,ever since the retards want to marketplace Craigslist begin cool again. really thinned out the herd.,5
7609,Great experience,4
7610,Could use a pointed standardized questions template to easily allow buyers and sellers to understand and ask the right questions from a QC/QA standpoint.,4
7611,suck balls,1
7612,"Used to be good, now It has to many repeat ads",2
7613,CL is a great place to start your search for anything you're looking for. I have bought and sold on CL and have not been disappointed. Just remember to meet up safely and don't go into a house or car. 🙂,5
7614,Stopped working,1
7615,"Craigslist doesn't do enough to curb over posting, creating difficulty in searching items.",2
7616,Sold plenty over the years. Great app.,5
7617,I look every day and find many items that I really need.,5
7618,Great for access to Craigslist on your phone.,5
7619,finding mo money 💲💲,5
7620,Great app!,5
7621,"The posting process has really been made as user friendly as possible. It even gives you tips and advice for selling and staying away from scams. Only complaint I have is the purple location circle never goes to the right area, it's always way off, and you cant change where that circle lands manually.",5
7622,Love me some CL..App is great!,5
7623,"Usually pretty good, but today it's not working. When I do a search, it comes back with an error message that says can't search that url",4
7624,scrolling lags and freezes when ad has too much text. Jan 2023 update: lags and freezes when typing in ad description textarea,3
7625,👍🏻,5
7626,needs to have more options for selling/rehoming pets,1
7627,i bought thing,5
7628,Everything you could Qantas and more,5
7629,great tool,5
7630,Stopped working. Reinstall didn't fix,1
7631,it's a lot more smooth than it used to be,4
7632,Easy to post and sell items.,5
7633,simple app easy load,5
7634,"The app is decent, there's plenty of real stuff but it can become very repetitive with the postings. One thing I found interesting is I tried to post the service of RentAFriend(hire me to be your friend for the day) & Craigslist removed the post. In the sense of therapy, there are people out there who could really use a service like that.",3
7635,Great app. Works perfectly all the time.,5
7636,It stopped working on my Samsung Note 9 awhile ago. Please fix it.,1
7637,always first place to look,5
7638,great app could have more housing rentals though but I love craigs list u should try it,5
7639,Great 👍,5
7640,Great 😊👌,5
7641,this great,5
7642,I always have success.,4
7643,"Complete garbage. If I add any filters to my search, when I click on a listing it pulls up a completely different listing!",1
7644,"it was a good and easy way to sell! just a heads up don't make the mistake I made by putting my phone number! 3 scammers in 30 seconds! once I realized I made that mistake, removed my number and was contacted by great people! Awesome folks that bought the boat!",4
7645,would not let me post on the app. had to go to the browser. the whole reason I got the app is so I don't have to go to the browser. but everything else is great. Craigslist is a blessing and I've made/spent a lot of money here. thank you Craigslist . hopefully I can post on my app next time,4
7646,-1 * for charging to post jobs,4
7647,Still the best!,5
7648,Excellent,4
7649,"Still the best place to buy, sell it trade",5
7650,sold an item in under 6 hrs! so happy,5
7651,"Used to be good. Now the app requires google play store and google play services to be installed, enabled and up to date. Why? What metrics does it send/sell to google about my searches? I'll go back to using a browser, sorry. This thing is worthless.",1
7652,Great way to shop.,5
7653,"TAMPA,FL. FOTOS SHOW UP IN LISTINGS THAT DONT BELONG WITH THE AD! I UNSTALLED THE OLD APP AND INSTALLED THE NEWEST, THINGS ARE NO BETTER!! SOUNDS LIKE A PROGRAM PROBLEM TO ME! HOPE THEY GET WORKIN RIGHT SOON. THANKS",1
7654,Trying to make a post and the app is so slow I can't type.,1
7655,sold in 1 day,5
7656,sometimes the filter does not correctly display the intended items,3
7657,Very function able.,5
7658,Inland Empire second palm springs Orange county Ventura,4
7659,"great app, does everything you need to do",4
7660,I like this one but it is a new phone so I will be back,5
7661,"App stopped working all I get it the no results found no matter what category I tap without even serching for anything,only the help and dismiss options and retry appear, app is up to date nothing seems to work",1
7662,I wish people would stop Flagging post for no Reason hurting puppies chances to find Loving Homes that will care for them..,5
7663,Awesome ex Always!!!,5
7664,I am a retired construction worker.but have all my equipment for sell.all sold except the air compressor,4
7665,Very quick response - TY,5
7666,find almost anything you need,5
7667,Effective,5
7668,"Difficult on an Android smartphone. Won't go to homepage, as a shortcut. Cumbersome to log in, every time. Seems to be working against anything I try to do, no matter how simple!",1
7669,"It's good to recycle things, rather than throw them away. CraigsList gives me a way to do that without shipping. Just watch for scammers.",5
7670,App made my phone freeze... had to hard reset my phone to make it work again...Uninstalled the app!,1
7671,easy to look up exactly what I want to buy along with how far I am willing to travel to get it,5
7672,Good app. Layout is easy to use,5
7673,Will not let me answer emails,5
7674,super deals,5
7675,I got some scams and some legit offers. I considered taking it down but then I got an email that may have just changed my life! Keep the ad up until you know it's time to take it down. <3,5
7676,very good,5
7677,Easy to use to buy or sell.Cheri R Newbauer,5
7678,Easy to use.,5
7679,did real well selling.,5
7680,terrible... does NOT work,1
7681,"It's Craigslist. Most ppl are honest but not everyone. Since lg/ou merged and want everything shipped 2 get a cut ,I've resorted back to Craigslist. As usual don't give any ""verification ""codes"" or any that are texted. That's only thing I hate about giving my #. The chat looks promising.",4
7682,App sucks tells me my zip code don't exist,1
7683,Craigslist wants access to all my files including my phone records...piss off,1
7684,have had good success with Craigslist,5
7685,"I'm having a hell of a time trying to get you folks to verify my password. I'm trying to establish a Craigslist account and you guys ain't making it easy at all, 5 minutes later I still can't find how I can send this review to you. Personally I think this app sucks",1
7686,"excellent app, the best one out there",5
7687,"Great app for quickly listing free stuff for pickup! I had 3 emails within an hour after posting, and the item was picked up within 2 hours!",5
7688,great app only thing is watch out for the scams the ones that want to send a check to you then get it shipped. It is a scam.,4
7689,Works well for local shopping and posting 🙂,5
7690,Craigslist has more mature serious buyers than other sites.,5
7691,very useful and easy to use,5
7692,I like it,5
7693,Love the craigslist application!,5
7694,very sharp,4
7695,Great,5
7696,it's super easy to sell and to get stuff with this app,5
7697,Awesome hella great Deels Guys. I'm all in.!,5
7698,Bring back the naughty section 💯💯💜💜🌼🌼🍷🍷💲💲😛😛,5
7699,Reaches alot of people,4
7700,buyer was honest and a great person hope you enjoy the kit,5
7701,I've always had good results with craigslist. You have to be careful.,5
7702,Super user friendly. Really easy to navigate.,5
7703,love to look,5
7704,still the best to let people know if your having a garage sale,5
7705,So far the app has been user friendly.,5
7706,can't delete archived posts?,3
7707,"easy response,",5
7708,"Lot better then using the websites. Easy to navigate, search and save.",5
7709,its ok MO up,3
7710,Very fast,5
7711,Frustrating,3
7712,"Very easy to use. The layout of whatever it is you're selling is well displayed. Even though I didn't sell my item on craigslist, I would still recommend it to anyone for whatever it is they'd like to sell. Photos can be easily displayed or uploaded, and changed or edited etc.... Overall a great tool for selling or buying!! Oh yes, it's free!",5
7713,sometimes app doesn't show contact information just email.,3
7714,Unable to close image full screen view on pixel 5a. The close button is right over the front facing camera and does not work n so you have to force quit the app. Frustrating.,1
7715,"I wish I could rate sellers and buyers to avoid getting scammed. These folks were great, but last time I bought a washer dryer it didn't work and there was no recourse and no way to vet the seller.",4
7716,I hate it,1
7717,"Can't install. Tried on 2 devices, with a 3rd already had it installed but couldn't load anything due to Google Play Services. Needs to be updated!",1
7718,"Auto takes down my ads for rehoming pets even if it's free, and that's the ONLY reason I use this app",1
7719,"Make sure you get this app, there a couple of knock offs that only work for a couple weeks then stop. Been using this one for a couple years now.",5
7720,very convenient,5
7721,I am loving the new look!,5
7722,Ok search,5
7723,The app keep logging me out after saving some jobs on favorite Had to start all over,3
7724,one of the oldest sites that can hook you up,5
7725,I hate that I cannot use this app on my Mac desktop and if you dont create an app for desktops I will not be using your service,1
7726,As I was trying to type my post it kept freezing up on me. I have used this app several times before with no issues. However this time it was very hard and I didn't get to finish the details and I just posted.,3
7727,I've always loved Craigslist,5
7728,Easy to post. Fast responses from people.,5
7729,My phone is set up and runs Craigslist APP but the Dragon touch tablet is not recognized and CL app sends links but will not allow a simple sign on. This is stopping me from searching classified ads .... Something that should not require a password to begin with .... but if a link is sent to Gmail it should at least make a connection. Programmers are out of control with all the lockdowns and certificates and cross platform authentications .....KISS,2
7730,It was great I had several calls on the car and sold it thank you,5
7731,Functionality is completely broken now for anyone who has Google Play Services disabled. Google Play should not be mandatory to function. All functionality is available through a mobile web browser without the use of Google Play. Your application should reflect this.,1
7732,Having hard time messaging or emailing out,2
7733,"I love this Craigslist, yet sometimes the ppl in it are not the brightest. but you get the good with the bad and ugly as well.",4
7734,"been using Craigslist for years, Excellent service !",5
7735,It keeps freezing up. Ive been Attempting to post 1 item fir 45 mins,2
7736,app works well .. I really appreciate having this option to sell and give away stuff we no longer need,5
7737,craigslist is a great app because I was able to find my current merchandiser gig job that I currently have and that allows me to make money while in graduate school.,5
7738,The transition between the Chrome browser and the craigslist app could be improved.,4
7739,very easy to create posting. very safe. and I got responses in a short time after posting.,5
7740,it would be nice to message people directly on the app instead of having to reroute them to message though email. I forget to respond to people because their messages get lost in my emails. Please upgrade to direct messaging through the app or website.,3
7741,"From the beginning all the way through. The software engineers who developed the program kept us users as their primary focus. I mean who hasn't experienced at one time or another the challenge of navigating through a poorly designed program, BUT I am happy to say in this case nothing is further from the truth. Well done to all who are the CL crew, you nailed it. Hopefully they recognize, appreciate and compensate you accordingly. I'm one of millions I'm sure. Thanks; DW",5
7742,works well no problems,5
7743,easy to post.,5
7744,Good app. Does what it's supposed to.,5
7745,"Best free service a man could ask for. Everyone benefits from Craigslist. I bet you because of Craigslist more items, including, all 7 classifications of plastics, metal and even wood and the mass of said material is probably being recycled more by craigslist than the ""paid for recycling recycle business does. It gets two lifetimes instead of the one original.",5
7746,Facebook is full of scams. old school craigslist is dope,5
7747,sold all of it in 2 hrs. thanks,5
7748,"So many scam artists here.,",1
7749,Certainly helped to buy/sell my current vehicle.,5
7750,this app is exactly what it needs to b100%,5
7751,No one is posting anything on here don't waist your time,1
7752,sold my item. the scammers are getting better though and can read through the protection tactics.,5
7753,I'm still testing it to see if it will work good for,5
7754,Good enough experience,5
7755,M minimum m,5
7756,Excellent App. Much better then Offer Up or Marketplace. The Buyers are much more serious and professional to work with,5
7757,Craigslist is the best platform! totally free! and if used responsibly totally safe!,5
7758,"My item sold quick an to someone in another state, Was confusing to start but it works.",4
7759,great website!,5
7760,Easy navigation. THANKS!,5
7761,the app freezes up when I'm making g a listing,3
7762,great way to sell ur stuff.,5
7763,need help putting more quality people togather find either ad or need some help finding people for a auction or h20ent,2
7764,Always a good time.,5
7765,I've always liked the app!!! Really helpful in searching for jobs locally!!!,5
7766,"Need a lawyer in PA, NJ or delaware. 300mil",1
7767,always a good source for income,5
7768,great platform and communication avenues. great job Craigslist,5
7769,great for reaching out to people around the world 🌎,5
7770,Craigslist is easy-to-use & with such a wide audience makes buying & selling successful.,5
7771,Super easy to use and navigate thru with multiple ways to be contacted. if not for scam artists it'd have 5stars.. the app is very nice 👍👍,4
7772,easy to find products,5
7773,"Always interesting possibilities, from cars to jobs and much more. Enjoy.",5
7774,"ui is a little janky, but whatchagonnado",4
7775,craigslist is always reliable.,5
7776,Could be better,3
7777,great,5
7778,👍went well,5
7779,is good,4
7780,So many of the same places to rent are posted over and over and over -- ad nauseum.,2
7781,rah!,5
7782,"App doesn't work,",1
7783,My exerience with these poeple are not helpful at all on here trying to find furinture in not being to helpful at all,1
7784,"Poor Keeps freezing and is ""current"" on upgrades.",1
7785,Craigslist has always worked for my family and myself.,5
7786,It was good just gotta figure out how to use the internet lol,5
7787,Craigslist is the best place to put your post to show your items and get your things taken care thank you for exercise,5
7788,I was happy with Craigslist. They were successful with posting my add and I saw results the very next day.,5
7789,"The functionality and ease of use are really great, however I frequently need to shut the app down and restart it after a new search or after applying a filter because the pictures in the search results do not match the listings. If they can get that bug fixed then this is easily a 5 star app.",1
7790,What I clicked on wasn't what opened up. It's useless if I can't get the correct information.,1
7791,u guys r great,5
7792,it is very helpful to find information,5
7793,There's a no ZERO. I have an app tracking protection. I haven't even been on CL and 4 tracking attempts were made! Makes me sick. And why can't I put ZERO stars?? I haven't even used CL lately!! MIND YOUR OWN BUSINESS F¢©{STICKS!!,1
7794,Would be a great app if it didn't crash at the end of it.,3
7795,Before worked now it suckes,1
7796,Helpful,5
7797,EMAIL NOT WORKING,1
7798,super easy to use,5
7799,Great!!,5
7800,nailz,5
7801,"Easy to use, no issues so far and I've used it for many months.",5
7802,"Easy to add, renew, edit or delete posts.",4
7803,"Very good overall, but you need to watch the scammers, crooks, thieves and deceptive opportunists who are the people that post certain things through craigslist. Use your common sense when answering ads and responding to them. Never give out personal or important information.",4
7804,"great site, buy and sell most things on CL.",5
7805,Have had great luck with this app in selling and buying carbon fiber road bikes and bike parts.,5
7806,Better than FBM,5
7807,excellent lmfao 🤣,5
7808,Great app I love it,5
7809,Vary easy and efficient,5
7810,XLELNT,5
7811,All *s,5
7812,A stranger will help you before your friend will..that's why I like craigs list..,5
7813,"Update busted - please fix! Says I'm not signed in to Google playstore, which is how I just redownload for the 100th time in a couple days... Lots of people with the same issue Android",1
7814,"When you click show in map it doesn't show address, waste of time",2
7815,"Junk app as of late. Cannot get results for any searches, only error messages. Bummer.",1
7816,I've had good luck using Craigslist for many years,5
7817,No use friendly,1
7818,Has stopped working,2
7819,easy!,5
7820,Usually has what your looking 😉 for,3
7821,we had tons of calls and sold it quickly,5
7822,"Best craigslist app out there, works great for both buying and selling.",5
7823,I like it,5
7824,Awesome,5
7825,They not nothing in this app,1
7826,Craigslist is very helpful,5
7827,"App quit working, i deleted and reinstalled still nothing",1
7828,Love it !!,4
7829,always works!,5
7830,FROM MR BILLY RAY CHESSHER NICKNAME MR SUPERMAN 3BC1 WOW I'M NOT EASILY IMPRESSED CRAIGSLIST APP TOTALLY THE VERY BEST APP PERIOD FOR BUYING N SAILING EVERYTHING N ANYTHING THE PERFECT PLACE TO SHOP N BUY N SALE EVERYTHING N ANYTHING SUPER SMART N TOTALLY USER FRIENDLY N U SAVE ITEM'S U WANT TO SAVE N LOOK AT LATER JUST TAP FAVORITE N IT WILL SAVE IT FOR LATER N AS MANY ITEMS U WANT TO SAVE FOR LATER N GIVE U TIME TO COMPARE N THINK WHICH ITEM IS THE VERY BEST ITEM OR ITEM'S TO BUY LATER !,5
7831,Most frustrating app. As soon as I put up a post it's immediately deleted. No customer service. No explanation why they won't let me post anything.,1
7832,I sold an object using this computer program,5
7833,Always have had no problems with Craigslist... and I'm talking about years of use. Great job and keep it up Craigslist. maybe it's because most people are good & honest too helps.,5
7834,wonderful,5
7835,App not working for the last week or so,2
7836,Scammed in a trailer park!!!,1
7837,I use this site/AP for anything from buying new/used cars; to selling my metal and wood art. it's even great for finding free furniture you may need when your in a pinch and broke as $H!T as many of us are after the pandemic!!!,5
7838,"easy to use, and lots of functionality.",5
7839,"used Craigslist for many years, thumbs up.",5
7840,Lags and freezes,1
7841,Your new update is broken every time I go to use this app it's saying I need to update Google Play on Google Play Store. But that's already up-to-date and this only started happening when I updated Craigslist app today. please fix it.,1
7842,Very nice 🙂👍🏼,5
7843,"Literally everything gets flagged, and half the people I message or message me are just scams. I can sell stuff decently quick but its aggravating to have to keep posting because people keep flagging for no reason.",1
7844,can't beat the old CL.....,5
7845,great results !,4
7846,"old school, but effective w old schoolers",5
7847,app does the job!,5
7848,very easy to sell items.,5
7849,"great app! Craigslist gets a bad rap, it's really better than any selling site!",5
7850,was a great app until they started charging to post.. won't post if I'm charged.,4
7851,Craigslist works!,5
7852,Craigslist still delivering for me all these years. Love Craigslist.,5
7853,"This app isn't too bad. Would have given 5 stars except it likes to freeze a lot. Especially while trying to create an ad. I have to type my post else where, copy it, then paste it to my ad.",4
7854,Junk. Email links for alerts do not open in the app. It just shows some useless help/Google Play error. Don't waste your time.,1
7855,"Worked great for many years. Now it says not signed in and doesnt work (cant serach, cant post listings, etc). Please fix.",2
7856,Great app for buying and selling. Very easy to use and best of all it is FREE!,5
7857,fast and easy!,5
7858,Works as the oc version,5
7859,easy to use!!!!,5
7860,"It appears that I installed the rare bad version? Quite simply, the app just doesn't work at all. Photos don't match item being sold. Refuses to display any results for searches. Pretty much doesn't do anything it's supposed to!",1
7861,best advertising for rehoming pets,5
7862,"BASICALLY HAD WHAT I WAS LOOKING FOR, AND MORE! 🤨",5
7863,I don't like the fact that when I installed the app and I want to use the classic web version of Craigslist everytime I search for anything it takes me to the app version! instead,3
7864,Excellent,5
7865,Drops out frequently. I need to Uninstall and reinstall.,3
7866,watch out for spammers!,3
7867,I really like craigslist It is easy to use,5
7868,"The flagging and removing posts is ridiculous. They just get removed for NO reason when plenty of other people have the same posts and/or are able to spam the site with BS scams, but we struggle to keep an honest, legit, and NOT AGAINST ANY RULES post from being removed within 3 to 5 minutes of posting it. No customer support whatsoever. Craigslist SUCKS! We need a much MUCH better alternative!!!",1
7869,Stopped working recently - something about not connecting to Google play service... why does this even need to be connected to Google pay service to provide listing? App is no better than their mobile web page and the app frequently lost my login before all this.,1
7870,awesome,5
7871,I have better results on craigslist Than on marketplace,5
7872,Terrible. Will not verify me. Does not take my password or the link sent does not confirm. Cannot get on at all. Tried to uninstall and reinstall and still won't work. Terrible app.,1
7873,useful app. does what you would expect it to.,5
7874,Great way to clean out your excess items and meet some great people.,5
7875,really like the ability to search a wider area in multiple markets,5
7876,It is stressful to use . you post an add and someone who doesnt like your add they flag it . basically it's unusable.,5
7877,great,5
7878,Jake it's me mom I love u miss ur smart mind,5
7879,Keeps freezing up when posting add needs update,1
7880,"Sort function misaligns item with photo from other ads. Basically, useless.",1
7881,Nice ! You can find whatever here,2
7882,The app is great but cl needs to allow personals for dating again!! Thank you!,5
7883,"I'd give you a 5 if there weren't so many scammers on here. Even though most of your users can figure it out I can't believe there are 6 or 7 items that all have the price of 1000 dollars. The worst categories are RVs, trailers, cars. still a great service and I use it a lot with good results. Not sure how you can handle all these scammers.",4
7884,"I've been on a number of selling sites but none compares to Craigslist, I posted last monday and already made enough to pay my auto insurance, plus Craigslist is free! other site I was on for 4 months and not one sale,, it was so unnecessarily complicated, monthly fee, creating a store, blogging, paying for a domain... I just wanted simple online selling, no BS or fees, used to take me a couple hours to create a listing now, 10 minutes if that. thanks Craigslist u rock!!!",5
7885,"So easy to use, even this old man can do it. thank you Craigslist",5
7886,works great!!,5
7887,Go,5
7888,finally CL app! I like it. works great 👍,5
7889,After many years CL IS STILL one of the simplest ways to list and sell items!,5
7890,"Craigslist hands down is far and above The very Best App to Sell your Cars, Trucks, Trailers, or a ton of other possibilities to Local people. It seems like every person that contacts me on Craigslist is a serious interested buyer. Where Craigslist Competitors I won't dare mention there name, because CRAIGSLIST DESERVS ALL THE NANE RECOGNITION AND CREDIT, BECAUSE THERE THE VERY VERY VERY VERY VERY BEST!!!!",5
7891,Functions well and let's me get rid of stuff I don't need.,5
7892,seems i can always find someone who wants my stuff.,5
7893,No good No good,1
7894,Mobile app won't work without Google/CIA spying. App won't work without Google tracking you. Totally ruined. Delete app for privacy. Use desktop with VPN.,2
7895,easy to use. reaches many people.,4
7896,Horrible. Fails everytime,1
7897,"I rented the rooms I had quickly. Excellent communication with those interested who were very polite, respectful, and courteous.",5
7898,"excited to see app for CL but it does not work. despite granting permissions all i get is a failure to retrieve results. tried everything to fix still wont work. i have etteruck and more accurate results on fb marketplace, nextdoor and other apps. CL is FULL of BS scammers and ads now its almost impossible to find a legit seller. there seems to be zero scammer mitigation. if you report one you have to report 10 more from same seller im not using CL anymore, pointless",1
7899,seems to reach a lot of people...,5
7900,"Amazing app thank you Craigslist 😊 I've found alot of great legit stuff on this site, even free stuff. Posting, selling, and giving way stuff is free.. It's a free app to use, free and clean to post",5
7901,craigslist still works,5
7902,much easier,5
7903,good place to sell the things u don't want or need,4
7904,Am having issues getting my app to open. Says to check my Google play for updates. Everything is updated Still not opening,3
7905,A messaging feature in the app would be a useful.,4
7906,immediate response to my free item,5
7907,Is a great public resource,5
7908,as always. Craig's list gets the job done,5
7909,sold quickly,5
7910,"Great App to sell your old stuff around the house, and now even better with in App Chat",5
7911,great for finding cool things,5
7912,Helpful website for buying and selling!,5
7913,I would give a 5 start but a lot of my post gets flagged for removal even though I do follow the guidelines so only giving a 4 start.,4
7914,amazing 😍,5
7915,"Awesome app to be able to make posts for selling unwanted and unnecessary items, as well as being able to browse other posts and purchase the second hand goods locally! I've made over a thousand dollars in the month utilizing this app, and I love it!! 😁",5
7916,Craig list is Awesome .Just like my brother David Craig,5
7917,Somehow the format has changed to double columns and now it's awful to scroll through.,1
7918,Great app. Always gives me notifications on my saved searches.,5
7919,like the other setup better!,3
7920,I'm giving three stars because I have somebody maliciously reporting my ads even though they are completely legit and follow the rules so I'm being harassed but when I report this to Craigslist nobody ever answers me,3
7921,Dis exactly what it's supposed to do. Get the info out.,5
7922,"Ah, easy to use. I love it. I've been using Craigslist since high school.",5
7923,Fantastic!,5
7924,The app its been saying unnable to load rsults... Make sire you are signed in to tye google play store...??? Whats this about?,3
7925,"It's craigslist, the best the Internet ever gave us.",5
7926,"ad brought in the renter, thank you!",5
7927,I really don't know about this app. I was looking to buy some car parts for a friend on this app quickly. I found out it's more of a sex app than anything else,1
7928,"I was hesitant to even try the craigslist app...I was wrong to ever doubt it, it's really quite user friendly and displays great on my Google pixel 6a.",5
7929,Horrible app. Filled with bugs. Freezes all the time. Horrible developer. Please fix,1
7930,Will not work with new app updates. I have used the Craigslist app for years with no problem.,2
7931,"when using app, it has a hard time pulling up correct add. you click on a post and it might be the one above or below the one you want to look at.",3
7932,I appreciate being able to sell & buy on craigslist,5
7933,There was a very good apps for tix..,5
7934,good app,5
7935,good place to get things your looking for,4
7936,"screw offer up, fb marketplace still isn't as good",5
7937,"For some reason, needs the play store just to do a search... Whyyyy!",1
7938,I posted an item and it sold. What more can you ask for.,5
7939,needs a faster way to communicate with buyers email can be to slow,4
7940,Listed a few times and have been fortunate to sell to a good buyer.,5
7941,so far I like app,5
7942,great,5
7943,"The application is horrible! Who made this 1? What the H*LL were they thinking??? Stick to the:""Craigslist"" Website!",2
7944,Craigslist is well known for good service and an easy to use posting system.,5
7945,love it just be careful of scammers,5
7946,"Worked great until a couple days ago, now all searches just say ""error retrieving search results, please ensure you are signed into google play store...""; I am signed into the play store and have verified that the play store and play services are up to date, have cleared all data and cache for both the play store and play services, and have reinstalled the craigslist app and the issue still persists.",1
7947,"Barely works 75% of the time. If you dare manipulate any of the filters, it only leads to unusable chaos.",2
7948,"App wouldn't display a category. Kept saying that my Google Play Store and Google Play services needed to be updated. When I checked, I confirmed that I had the most up to date versions of both apps on my phone already. First time any app from the Play Store has given me that error.",1
7949,it's Great!,5
7950,ok,3
7951,"I can't login to my own account. Can't get help from anyone to see what's wrong, and can't search for anything.",1
7952,much better than market place,5
7953,me gusta,5
