,content,score
10022,Great for selling. Far less time wasters than Facebook marketplace and other sites.,5
10023,"It's good, what else can one say? Lol",5
10024,Easy to use. They have pretty much everything and almost always you can find it cheaper here than Amazon..,5
10025,User friendly. Gives you multiple suggestions.,5
10026,😁,5
10027,I love using eBay brilliant service,5
10028,Terrible app A lot of scams and foresters who selling broken things and you just loosing your time and money As well here is no warranty for items And terrible bids system which is completely broken! And they block your account if you won the bid and not buying the item.,1
10029,Fantastic,5
10030,It's good,4
10031,It's very good. That's all I say,5
10032,Always had a great service from ebay would highly recommend 👍,5
10033,Best prices all week long,5
10034,Easy & straight forward,5
10035,"Brilliant service all round, everything you could ask for, you get 👏 great service, looks after our monies, deals with issues we can't, what more do we want. Great team 👏",5
10036,The app is sup6,5
10037,Good app 😁,5
10038,Great experience for carparts,4
10039,It's ok,3
10040,Goooooood,5
10041,Always a good experience ordering off of ebay,5
10042,"I just started selling football cards on ebay and it's going pretty well. It's safe, fun and super easy-to-use.",5
10043,East to use,5
10044,"Excellent app more reliable, strongly recommended",5
10045,Got my first ever gaming laptop here I love this app 10/10 would rate higher if I can,5
10046,I like eBay cuz always fix my problems,5
10047,The eBay app is very useful and you can find anything you need.,5
10048,"So easy to explore, use and search",5
10049,"I have been waiting for a refund due to a technical issue with ebay for 8 weeks! Every time I contact for an update, I'm told wait 5 days, we will email you. I dislike the new ""frequently bought together"" under all my purchases. Looks cluttered. These suggestions would be useful before I purchase, not under purchases already made. It's very distracting when I try to track who I need to leave feedback for and search through recent purchases. Please fix it and move them to the purchase are",2
10050,Awesome shopping spot for 2016 ram 2500 parts,4
10051,Good all round 👏,5
10052,So easy to buy on eBay more easy then amazon that's why I'm buying so much things before i used amazon but now just eBay,5
10053,Easy to use app.,5
10054,As both a seller and buyer with a 100% rating over some years I can say I enjoy the support of eBay and look forward to years of continued support.,5
10055,Purchases -Frequently bought together in between each purchase is annoying.,2
10056,Excellent work! I adore it.,5
10057,Best place to search for anything.,5
10058,✨️🤩🤩🤩✨️,5
10059,"Love selling on it, it's great.",5
10060,One of those essential app. Clear and clean with an ease of use interface.,5
10061,I just love looking at all of the golf clubs,5
10062,"Great app, has all the things as the website",5
10063,"Cant login. Problem with app. Login attempt leads to 2 step verification & then the app comes with an error message saying ""invalid request"". Can't contact ebay for support either as I can't login & Web pages auto link to the app.",1
10064,"The last 2 orders were absolutely horrible. The 1st, I ordered brakes which did not fit my car and eBay saying it's guaranteed to fit. Contacted the seller and they saying will refund me 30$ if I remove the bad review. The 2nd order didn't come at all, trying to contact the seller and still didn't reply back. In total 240$ in the garbage messing with Ebay 👎👎",1
10065,Auto parts,5
10066,Easy use,5
10067,it's great with a lot of thing to buy from clothes to toys I love,5
10068,Nobody does it better,5
10069,Found everything I've looked for,5
10070,Awesome app for last several years,5
10071,Excellent,5
10072,Would like it better to see what I'm watching,3
10073,This app is integrated for phone use and works well.,5
10074,Fun,5
10075,"The app keeps showing items on the summary page in the Recently Viewed section, but I haven't looked at those for over a month. I cleared it, but it still shows on the summary page. If I click ""See All"", it's blank on the actual Recently View page. Only the summary page shows it. Not sure what happened or what they did. Overall the app is okay.",3
10076,always good to find what I am looking for,5
10077,Great deals on a reputable site! Prices here are cheaper than Amazon too!,5
10078,They took my money n didn't send me my item,1
10079,Love the discounted prices 😍,5
10080,Easy to move around the app. Has anything uou could want,4
10081,Customer service employees are worthless. They have absolutely no control over anything. Was told to give 48 hours for personal information to update to withdraw funds but had to wait at least 3 days because nobody seemed to want to help. Service has gone downhill completely. All they want to do is talk your head off and waste your time and apologize. Don't apologize help and get something done!!!,1
10082,Decent prices and loads to choose from,5
10083,Thank you for your service,5
10084,Absolutely love eBay. Thank you 👍🏽,5
10085,This is a convenient way to purchase desired items. Also a convenient way to sell items others desire.,5
10086,I like this app because I am able to navigate without waiting for loading,5
10087,A lot Like The Html Website,5
10088,eBay is not a good platform for sellers. So many buyers on there are scammers and eBay will only side with them. Sellers don't even have the ability to leave a negative feedback.,1
10089,Really nice app,5
10090,very good!,5
10091,Very pleased with the Ebay app,5
10092,Love finding good deals!,5
10093,What can u say? It's eBay... It's a part of life,5
10094,The app works as it should.,5
10095,Excellent,5
10096,"I like ebay, however, I believe there are some rules that should be brought in for sellers to make it a better experience. Sellers should not be allowed to list multiple items of significantly differing value and characteristics, since the price of the lowest value item is often linked to the item in the title, which is deceiving. Secondly, sellers should be required to provide a receipt with purchases.",3
10097,"Good , dependable and genuine",5
10098,seem to be a lot of non deliveries lateley. gone are the days when the items arrived. becoming harder to find reputable sellers.,1
10099,Very good 👍,4
10100,Great experience 👍,5
10101,Solid experience very smooth app!,5
10102,"""Its Very informative and closely 👍",5
10103,The best place around and hands down the place for deals,5
10104,Easy to use,5
10105,Is the best game changer,5
10106,"These annoying adds blocking the screen, I want to hide them as I'm not the slightest interested, all they do is block my previous search lists. I want to find the settings to block them, a complete waste of my screen. 🧐🧐🧐",3
10107,A splendid app,5
10108,I get an even better experience every time I'm on eBay. Wonderful company.,5
10109,"The Ebay app is a perfect compliment to a great business! It's simple, convenient and cheap in resource usage.",5
10110,"e-bay best invention ever, pity I became blind meantime.",5
10111,Great options it makes it so easy to list and sell,5
10112,They have am easy to use platform,5
10113,"Terrible experience for buyers. Long story short, won item and seller never messaged or sent item. Have to wait 17 days before eBay will even look at the issue. Meanwhile they keep your money and leave you in a state of limbo. Don't recommend.",1
10114,Fantastic 😊,5
10115,Great way to get what looking for fast simple.,5
10116,W app,5
10117,Quality,4
10118,It's very convenient,5
10119,"Easy to use app, I'm never off it!",5
10120,Nice idea. But ebay needs to get with the program. So many things that can easily be fixed. If I buy an item and it hasn't been shipped I should be able to cancel or change delivery address. I know people that have lost hundreds of dollars because of this stupid feature that ebay refuses to change. What makes it worse is you can message the seller right after purchasing the item to change the address and they can say no and still ship it to the wrong address and ebay will do nothing about it.,1
10121,Good easy to use,5
10122,Easy to use,5
10123,Outstanding app,5
10124,Loving these prices!!!,5
10125,Good app,5
10126,Very good easy to use,5
10127,Very useful for me.,5
10128,I love eBay my fa it place to shop ever online,5
10129,"Beware! before buying anything from this app!! This app is more seller focused, even though seller shipped me a fake product(spark plug), (on sellers request) eBay deleted my negative review. So basically, I don't have any way to let others know that it's a fake product from this seller. I bought this based on seller rating, but that won't work on this app",2
10130,Please remove the frequently bought together junk on my purchases page. It's really annoying and I don't care what someone else bought.,1
10131,Love the app but I have to make an account,5
10132,Very good,5
10133,Some of the Hardest merchandise is on eBay! My Go too site💯👍🏾,5
10134,It's like a mega store all that I can think of you got it happy wonderful,5
10135,Great platform to showcase our antiques,5
10136,Great 👍🏻,5
10137,Excellent clarity,5
10138,"You need to give users the option to not see ""frequently bought together"". I'm not interested in these suggestions, it detracts from the user experience. The lowest form of advertising - the inability to turn it off. The highest form of annoyance.",2
10139,"The best market places for everything you want but for less, everyone that loves to shop online should be on it.",5
10140,Always been delivered either on time or before 🤗,5
10141,You Guy's are GREEEaaatt! I love you E-bay!,5
10142,Excellent easy to follow,5
10143,Review updated: The app was broken for sellers after a new AI feature was added but that has thankfully been fixed! Uploading an image now works again.,4
10144,Couldn't be any happier,5
10145,I love how you can purchase so many things,5
10146,It's good,5
10147,"To the point, no hassles on anything whether it's returns and so forth..a wide variety of merchandise and merchants i 💘 this website 🥳🎉👍🏼🤗",5
10148,Love itttttt,5
10149,It works properly,5
10150,Great service,5
10151,Excellently,5
10152,Ok,3
10153,"Any thing I have ordered, came in on time, and was exactly 💯 as they said it would be. Love Ebay ❤",5
10154,So cheap l recommended,5
10155,Baying lots of stuff,5
10156,App shuts down part way through sign in so can't input verification text code.,1
10157,Ebay has been very easy to use and has had everything I've looked for. Love the app!,5
10158,Awesome,5
10159,Fantistic,5
10160,Functions as intended,5
10161,Quick no messing around,4
10162,Always find what I need. Ebay plus makes it quick delivery and a much better price. Good Australian suppliers. Love it,5
10163,"Very simple, good so far.",4
10164,I am a big eBay fan,5
10165,Very pleased,5
10166,Better than buying stuff at a store in real life,5
10167,Biased opinions on mostly worthless things,3
10168,Excellent app and no matter what I look for they have it on the selling app,5
10169,"I only use eBay I've never been disappointed, I can't get any item I want, I can bid on an item. I've never been held up, you can save the seller and rebuy from them. So you can establish a relationship and also you can explore the possibilities of their other product lines. Sight buying from a friend.",5
10170,You can find just about anything you want.,5
10171,Great app 👌,5
10172,Good ol reliable eBay!,5
10173,I like this app it helps me to find something new ect.....,5
10174,Good,5
10175,"I'm a buyer, never a seller. But I buy all mechanical parts,phones,computers even a car on Ebay A++++",5
10176,Good,4
10177,eBay is my choice price wise,5
10178,Great things to buy from,5
10179,Brill app loads of fab bargains very easy to use app and eBay customer service is 10/10,5
10180,Everything great,5
10181,First class service item is like new works perfectly will deal again,5
10182,Great!,5
10183,Finding what I alway need,5
10184,"nuisance notifications about ""watched"" items that I'm not watching and notifications about items "" you may be interested in"",,, I'm not interested. Have all these turned off in settings yet still getting them. All notifications now turned off.",1
10185,Always had good experience with ebay in when some orders went sideways they help fix it,5
10186,"I got ripped off by an unscrupulous seller, which taught me to check local before online. It was supposed to be a hard drive reader but ended up being an empty hard drive Case.",3
10187,"Great and easy to use makes online selling a breeze, and buying is even easier. Been using eBay since the early 2000s and this has to be the easiest and simplest way so far!",5
10188,Great if you can't get the things you want in the shops you can find them on Ebay at good prices. The app is so easy to use too.,5
10189,Great shoping,5
10190,This is very informational. Good deals. Nice cars!,5
10191,User friendly.,5
10192,Brilliant app,5
10193,Great,5
10194,Very very happy with ebay you guys,5
10195,The app is a lot better than it was. You can find items easily.,5
10196,Easy access from where ever iam at,5
10197,Made 1500 off of it,5
10198,It's ebay!,5
10199,It's gooood!,5
10200,Why when I'm on wifi it says no internet detected when I try to bid. Mobile data works great.,1
10201,"Good prices, love eBay",5
10202,I've had good experiences using the app. It may take a little longer than you might hope for but the discounts offered on such a vast selection of products makes up the difference.,4
10203,I need it,5
10204,Awesome,5
10205,Very good service,5
10206,I've been with eBay for years I buy and sell a little bit once in awhile but eBay has a lot of shady people selling on there I bought a lot of bad products but don't let that scare you away I've also bought a lot of really good products at good prices I wish they didn't charge as much in fees as they do and they want me to pay to promote my items I won't do that I don't make a whole lot but give it a try sell or buy there it's pretty decent for the most part,4
10207,Since 2019 I am very happy satisfied customer of eBay. Their App has improved over the years. I still love eBay very much. IF you can't find it on eBay then you must have the wrong app installed! They have so many awesome vendors with the likes you never seen in the world before. eBay is very highly recommended!! 💯,5
10208,Really good products with a good price,5
10209,Very Good Deals,5
10210,Love this app 👏,5
10211,Tools have been great shipping has been fast,5
10212,"using this app for years, very rarely had any issue, and they were always solved quick and easy, though postage and customs charges worldwide are an absolute joke",5
10213,Joyable,5
10214,So easy to use,5
10215,"eBay has been better at shipping. But now, international GSP shipping is very slow, exceeding a month, and you cannot track the shipment if there is more than one tracking number in one item. I hope eBay goes back to how it was before March 2023.",1
10216,Good app For shopping for old stuff,4
10217,"When I order merchandise it comes professionally wrapped, nothing out of place. Really appreciate it.",5
10218,Nice app. Could be a little more user friendly.,4
10219,It was good 👍,4
10220,"Easy,, lfast and enjoyable, Thank you",5
10221,Very user-friendly. Intuitive and designed for the end-user.,5
10222,Excellent outstanding magnificent 😀👏,5
10223,Good app! Makes shopping easier!,5
10224,"Nice app, but ebay needs to improve how they treat sellers.",3
10225,Great app ....,5
10226,Quick response ' shipping ' and everything I've gotten is as it should be. I have recommended the use of this app to my family and friends.,5
10227,"Love it, but it's shipping it takes way too long.",5
10228,Good app Good app Good app,5
10229,Always find hard to find items on the ebay app. Never fails me. I even found original 1995 rims and hubcaps!!!,5
10230,Its Great APP.,5
10231,The ebay app does what it should and is efficient. A+ to the developers!,5
10232,"I can buy with confidence and no worries, can find stuff that I don't find on local store",5
10233,I'm confused. Does this site work or not?. Idk? Just use this app with some caution. Please,2
10234,You've always done good work,4
10235,Good,4
10236,One of the best place to shop for a vast array of items. I am a proud & happy ebayer 😊.,5
10237,Nice app,5
10238,Very interesting,5
10239,Happy.,5
10240,Good app no issues,5
10241,Pretty OK.,4
10242,Excellent!!,5
10243,"Always, very good. You are a way better than anyone.",5
10244,Love eBay and it's very easy to navigate. Favorite place to shop.,5
10245,They sell old school games and nostalgia games.,5
10246,Great place for best deals on everything and anything you lookings for from new to like new items with great prices and shipping cost are affordable.,5
10247,Lots of good stuff.,5
10248,Great place to buy anything.,5
10249,Very easy to use,4
10250,Best,5
10251,Ebay for the win!,5
10252,"Love eBay, I can find almost anything! I've had the app for quite some time and and an Ebay user even before the app.",5
10253,Very convenient and easy to use!,5
10254,"Most bidders have no intention of purchasing, therefore you have to keep relisting your vehicle, then after several relistings, Ebay motors considers you a high volume seller and charges you more for listing a vehicle, although you have never received a dime from any of their bidders",1
10255,My experience is phenomenal.,5
10256,It's been a wonderful experience so far it's been great 👍,5
10257,Has worked for me .,4
10258,It's a great place to buy items that are specifically tailored to my hobbies. It offers a huge range from around the world.,4
10259,2nd favourite 👌,5
10260,Very good thanks,3
10261,Review system is not reliable,1
10262,It's very good and has good deals,4
10263,An offer was accepted by a seller at which time my credit card was automatically charged. This was fine but I was not offered the protection plan for my item. I called eBay about this problem and was informed since the transaction went through the extended protection could not be purchased. After this problem I'll never make an offer to a seller which I understand isn't the seller's fault but eBay itself. There's a very old saying cheat me once shame on you cheat me twice shame on me.,1
10264,"Trash. Account was suspended permanently & it wasn't made clear why. Wont be using this platform again. Be careful, guys, could happen to you.",1
10265,"Absolutely love this app, you can buy anything you want, no bugs as far as I can tell!",5
10266,I can always find what I'm looking for!,5
10267,"Everything is Good on Ebay, there are lots of stuff for money",5
10268,Excellent,5
10269,Brilliant. No problems with this app,5
10270,"Years, with eBay. Once was a top seller. Time to let go once again. Thank you eBay, for being right there for Me. 💕",5
10271,Very good.,5
10272,"It nice to have an App that's does what it is meant to do.....over the years I think I have had less than half a dozen problems, all of which were quickly sorted. A reliable, easy to navigate app",5
10273,Good service. Tried and true for many years. Long before Amazon. I've used only the app since it came out. App is the only way to go.,4
10274,Good,5
10275,Ebay is the OG of online markets. It rocks! It was easy to set up and will only get better. Top 5 favorite apps in my book.,5
10276,Fantastic,5
10277,You. Get your stuff on time and I like that but I only had one problem with my last order that I had got with the rude nasty comment that was written on my box of the iPhone but it is cool,5
10278,AiA GOOD,4
10279,😎👍😎 good 👍,5
10280,"This guy with no help to return the product. That wasn't working right, would not help at all.",1
10281,Good,5
10282,awesome,5
10283,Its just so much cheaper to the point ill risk yousing my card on line !!!!!!,5
10284,Auto opt in marketing notifications,2
10285,Great app,4
10286,verey good,5
10287,"Trying to use QR scan number on website a nightmare. No help on how to do it, cannot Speak to human. Ebay used to be great, not any more.",2
10288,Very very very good,5
10289,great,5
10290,So far great experiences buying on Ebay,5
10291,Always easy to sell and buy,5
10292,Great way to make some side money. App is easy to use and it helps support people and not big business.,5
10293,Excellent app,5
10294,"Works great love ebay, I find everything I'm looking",5
10295,everything you need in one place with decent affordable prices for all.,5
10296,Sales have fallen off of a cliff,2
10297,A+,5
10298,"Spectacular, everything is here I just have to Order it",5
10299,One the best sellar in the world,5
10300,Works great when I'm working away from a desktop.,5
10301,"06/2024 Ten years later, I can confidently report that posting, bidding, printing, email on ebay works on mobile as well or better than the web app. Great job in the evolution of eBay. 2/2014 Do Not Use To Bid. It's way too slow to win a competitive listing. I've lost out on a few already this month that I've finally learned my lesson. Search works great. Posting works great. Bidding just sucks !",5
10302,Excellent app! Has been seamless from the start! Wow!,5
10303,I've always had good experiences with eBay. I've never had any problems.,4
10304,Found items I have been looking for,5
10305,Good app. Works as it should.,5
10306,Easy to use,5
10307,Awesome,5
10308,Excellent,5
10309,Good 😀,5
10310,It was an ASAP when I posted my Description of the Product.,5
10311,"Can usually find everything I'm looking for and cheaper even if it's a new item. Checkout is quick and simple. Having a broad range of hobbies, it's a one stop shop for them all!!!",5
10312,Great app and highly recommended.,5
10313,Grateful,5
10314,Good is all I can say,5
10315,Easy to use,5
10316,I felt like giving it a 5 star,5
10317,Good,5
10318,Well laid out,5
10319,"I love eBay!! I typically buy the same things on eBay. And that's why I love it. I can get notifications on the specific things I like, and they send me an email when the item gets listed and the amount it's listed for. Makes shopping easy!",5
10320,I love ebay!!!,5
10321,App is easy to use and quick.,5
10322,Great app. I use it alot to see the average of sports stuff so I can price right.,5
10323,I have bought and sold on this site for 2 years and it is a well run site which has never let me down,5
10324,Use all the time anytime I need anything I go to eBay,5
10325,Always good,5
10326,Keeps breaking down or going seethrough on my mobile so I can't use it.🤔,3
10327,Very good,5
10328,eBay is a testament to the integrity of mankind.,5
10329,like it alot many thanks.,5
10330,So convenient,5
10331,Good quality price range Good on all goods great app,5
10332,I love3 this there stuff are never fake,5
10333,I've had good results with eBay,5
10334,Great place to shop and great seller's very secure to bye from highly recommend them,5
10335,"I did it my way, I got it on Ebay.",4
10336,Exceptional service,5
10337,Reasonably happy,4
10338,Constantly get bombarded with notifications even though I've turned them off. Scumbag eBay.,1
10339,Great app always has what were looking for.,5
10340,Just shopping no politics. Way better than Amazon.,5
10341,Great app,5
10342,Street things like a tyre dealers are a capital markets are a few questions before bidding process up at my map Warranties,5
10343,Great app and easy to use,5
10344,Good deals..safe and secure..NEVER have had ANY problems...thanks Ebay!!and I've been on it for about 20 yrs.!!👍,5
10345,good,5
10346,Very good 👍,5
10347,Love it,5
10348,Very easy to use,5
10349,Great App,5
10350,I use eBay quite a bit and find the app very easy to use.,5
10351,Very Good,5
10352,Yes great,5
10353,"It's all to much, the deals, quality, quality of items. Dream world",5
10354,Easy to use.,5
10355,Making so much money of garage junk I love this app,5
10356,Excellent In My Book ‼️ I've Bought Almost All My Exclusive & Vintage Retro Jordans(2️⃣3️⃣) Off Of Here & Every Singe One Was Authenticated & Arrived On Time & To My Satisfaction.,5
10357,Straight forward easy to use.,5
10358,Used to be good but now they charge you. I stopped using them opted for Marketplace on Facebook.,2
10359,Excellent,5
10360,"Easy to use, always works. Love it",5
10361,"Amazing sellers (most of the time) Just do your research and check reviews before purchasing, Also easy to setup a sellers account...... But overall, Great app / E-commerce platform",5
10362,"Temu games are the best! Also have best fishing gear world wide, hands down!",5
10363,The best of online shopping. I've been using it since they started and never had a problem. It is a very safe and good place to purchase anything.,5
10364,Working out great thanks ebay,5
10365,Great customer support if there are issues with your purchase.,5
10366,great service and access to many experienced support technician,5
10367,I'm enjoying myself and appreciate your help immensely to be very wise you would have to be a fool or handy caped not to enjoy the benefits of online shopping I'm new to ebay and so far so good,5
10368,love it works great easy to navigate 👍👍,5
10369,I saw the necklace of St Michael and I immediately look where I can get it. Then I saw you are selling them.,5
10370,Good verity of products and eBay always stands behind their buyers if sellers misrepresent.Love eBay and how it takes care of protecting buyers with all of their products.,5
10371,Great works as it should,5
10372,Great,5
10373,Good,5
10374,Very few negative purchases,5
10375,Great stuff!,5
10376,"I have really good luck on ebay. Much to choose from ,compare many of the same from different sellers. The best thing about ebay is if there's any kind of issue ,ebay always has your back. That's my experience.",5
10377,"New update is bad. Watchlist when looking at ""ended"" items is terrible. Way too busy and confusing with trying to cross-sell orher items. Please change it back. Old ended items page was much better.",1
10378,"Easy to use , alot of people see items",4
10379,Love it will always order what I need ❤️,5
10380,Best quality stuff at a low price. It's makes me happy shopping with people rather than a big corporations.,5
10381,Overall great app. eBay however is a little sus!,5
10382,Off.white,5
10383,Wonderful,5
10384,Good app,4
10385,Its good.,4
10386,Wonderful!,5
10387,captivating,5
10388,Great to hone in on items or collections of interest.,5
10389,Good,5
10390,Drop price most of the items.,5
10391,Always great service.,5
10392,"Took on their feedback, and improving a lot more. Need to keep their stronghold in Australia over Amazon please!",5
10393,👍,5
10394,Enjoying streaming and finding just about everything I want and need !,5
10395,Pleasant,5
10396,Excellent App,5
10397,Great experience I have had shopping on eBay and a very safe way to buy on eBay as well,5
10398,"Very pleased (well 99%!) With my items and recommendable customer service.I, look to using eBay in the near future! Errol Page",1
10399,"Useful, and easy",5
10400,It's been a good one for me I used it twice though and I think it's good,5
10401,Extremely efficient and good offers!,5
10402,Good,5
10403,"Easy to use, all products bought so far have been value for money",5
10404,"A very convenient way to find an item shopping in privacy. However, I still visit the physical store and enjoy the various products I still love to have a physical presence with the product I am considering to purchase.",5
10405,Always got the things u want or need delivery refunds time quality and most of safety is top of the line i always trust ebay for good quality but cheap items that i want or need.,5
10406,"I Really Like eBay. I've Been Able To Find Many Things On eBay That I Was Searching For. The Only Thing That I Don't Understand Is How The Shipping Prices Are Calculated. The One Thing That We Buy Consistently Every Month, There Are No Shipping Charges. The People That We Order From Are The Best. Our Package Has Always Been Delivered Within 3-5 Business Days.",5
10407,Is a great experience,4
10408,🤟,4
10409,Easy to use occasionally not happy with product but simple message to supplier normally fix problems,5
10410,Good,5
10411,"I have lost auctions because you only notify me I was outbid when the action has ended!!!!!! Edit: I do not like how you apparently notify sellers when I simply view an item and they give me an offer for something I'm not considering. It creeps me out and I dont like even looking on there when I feel like I'm being tracked this way. I like offers on stuff I watch. If I view it and do not watch it, I am not interested in an offer.",2
10412,"Every update brings a new enoying feature or gets rid of a good one. Last - worst ever: frequently bought together in purchase history. Never liked that one anyway, but now between almost every purchase - unhappy scrolling. Seriously considering leaving 👎",1
10413,Glad to be with Ebay since Mar 2007.,5
10414,I always find what I am looking for.,5
10415,The best online shopping store that all you need is already there. And I refer to my family and friends,5
10416,Exceptional,5
10417,Have only had good experiences with ebay. It's pretty simple.,5
10418,Always good.,5
10419,So far so good!,5
10420,Always find what I'm looking for at a great price..,5
10421,Great value and services,5
10422,Could use a smaller cut but thanks eBay u helped me keep residence,4
10423,"Great place to shop, fast delivery love this app",5
10424,It's not bad could be a little quicker though,4
10425,There are so many things to look at. Things are down to full detail.,5
10426,"Revising my review after having been scammed multiple times on eBay. If you file a report/claim and then contact PayPal (as in my case), ebay DROPS Your dispute with ZERO Way further contact. Their response is so slow that by time they actually react scam sellers are long gone and you're outthe $$$ (232 in my case) then after an easy check at Fedex told this Is a common scam run on ebay, yet ebay can't figure it out?? pay at Amazon or Target or any reputable store before using eBay!!!",1
10427,App is easy to use and functional. No complaints,5
10428,I have been shopping with Ebay for some time I find what I want for less than shop price I have got different things through Ebay I recommend everyone to go on it for most of what people want I have had great things through Ebay,5
10429,Good,5
10430,Great app,5
10431,My kids use Ebay a lot but I'm not familiar with it. Used only once or twice but their getting me to use it a lot more. So far satisfied and if this shipment is great then I'll be very satisfied and will start using eBay much more often. I thought it was more car parts/supplies.,5
10432,Great!,5
10433,Awesome,5
10434,it's a very nice watch and I'm very pleased with it thank you very much,5
10435,Saves time shelters could use a little work,4
10436,Fantastic shopping site,5
10437,Bogus review and they refuse to fix,1
10438,Can't even sell anything all I get is we will send code then just get errors,1
10439,Works as it should and intuitive to use.,5
10440,Always very helpful with any disputes and customer service is #1,5
10441,I'm finding everything I need thank you,5
10442,Never had any problems with eBay and fast delivery,5
10443,I am a honest individual who loves a development passionate about good things to spead anyone who cares can see them 1: primary School Education 2: Shopkeeper 3 years of experience 3: Restaurant staff with 2 years of experience 4: Driver 10 years of experience 5: Electronic Shoes Clothing dealer and so on for 1 year I have worked in many other jobs. Now I want to become a broker of minarals and antiques I would like to work great online businesses and bring success and progress to all areas,5
10444,Almost every item I have purchased has been high quality and low priced. I am very happy with ebay. I'm a happy customer.,5
10445,Good vehicle selection process.,5
10446,"Scammers on return policy. ebay told me not to return a leaking paint tin, will refund me without return. End of term rejected my claim despite evidence and they telling me not to return a leaking paint tin . Go figure. Desperate to scam money.",1
10447,Good job.,5
10448,Good,4
10449,Love it,5
10450,"when you can't find it anywhere, You can find it on eBay.",5
10451,App works good!!!,3
10452,Most purchases were good!,5
10453,nice to have,4
10454,Great 👍 fun,5
10455,"While I use this app often, fraud is a constant issue. There is no one to talk to when you have an issue (which you WILL!). Ebay cares little about its users. Beware of Chinese sellers!",2
10456,Ebay gets better every day.,5
10457,Has not failed me yet,5
10458,You added ADS to the Purchase History? What a disappointment. 1 star for that downgrade.,1
10459,Made my first sale was expecting £10.44 like it said I should get. But instead I got £5.34 😡 It said it would give £8.00 after VAT but still gave me £5.34 Vinted is better,1
10460,"I used to like the eBay app, and it works great when searching. However, I don't like the fact they've added a ""feature"" under recently purchased. I would like to just see where my packages are. I don't need to be bombarded with recommended purchases under EVERY ITEM. It's a plague and sometimes pops up when I'm trying to click on an item and it launches straight into the recommended item to purchase instead. Give us an option to disable it.",1
10461,Wonderfull Wonderfull,5
10462,Easy & convenient to use. Happy apps..,5
10463,"User friendly, easy to use.",5
10464,Great service godbless you all,5
10465,Easy to search,5
10466,"Great app, easy to run and to use.",5
10467,"Easy to navigate, great product selection on some hard-to-find items.",5
10468,There is a dispute between some packages and not being delivered as specified and eBay would not honor my request to have money sent back to me or the item itself. Other than that it's been great,5
10469,"I find it easy to use; place bids on items, raise bids on items and track them if I win.",5
10470,I think it is very good so is the product,5
10471,Like an old friend but better,5
10472,It is a great platform,5
10473,It's a very reliable and go to website.Very helpful to.,5
10474,"It is very good for finding cheaper stuff online and it also is a very reliable shopping app to use, I highly recommend it for anyone who wants something new and cheap 😀",5
10475,good place to buy stuff,5
10476,The dispute process is a joke.,2
10477,It's the best app that you can purchase whatever you want,4
10478,Good!,5
10479,Very good and easy,4
10480,Very good,5
10481,6/22/24: it's great and simple.,5
10482,Great app,4
10483,AI &I don't communicate well I'd prefer to communicate with a human,1
10484,Good,5
10485,Love this app,5
10486,Amazing.,5
10487,Fantastic service. Quick delivery. Recommend to anyone,5
10488,Always happy with goods bought on this site,5
10489,very good,5
10490,Whats wron with my ebay account,5
10491,Works well Very user friendly,5
10492,"Useless app. I have been trying to use it the whole year but they still didn't fix it. You can only bid on international items once, then the bid button disappears and you can't increase your bid. And even if you win with just one bid, the app shows you lost the item while you actually won.",1
10493,"eBay isu number one platform. Always professional and in my opinion, it the best.",5
10494,Superb,5
10495,Good 👍,4
10496,You guys are getting it done right. Thanks for everything,5
10497,Very good 👍 app keep the good work up.,5
10498,The app is buggy at times. Ebay as a whole has gone downhill. It's full of bad sellers. Return policies are ridiculous. Customers service is non existent.,1
10499,Easy to navigate and use.,5
10500,I seldom usebebay now. Since a court of years ago. Despite. asking via email for assistant from ebay with a seller (recognised by eBay) who was being difficult. EBay ignored those two requests and I ended losing a chair I purchased om auction. I bought another chair with another seller and it was delivered. Ik enquired if j could arrange a pick with them to pick up mu other chair. Rhr delivery man immediately said that the difficult seller had restricted opening days and hours was nightmar,1
10501,Been an ebayer for many years. Always good experience,5
10502,Very useful,5
10503,Banned me permanently for just setting up a page I didn't even list anything. Worst platform ever!!!! Tried to complain to the agent and she said her usual scripted bs and hung up on me. Avoid!!!!,1
10504,yayhey hey hello 👋,5
10505,easy to use,5
10506,Great stuff 😊,5
10507,Pretty good,5
10508,Easy to order,5
10509,Never had a problem with the app. Much easier than the days of eBay's infancy with website only option. The only downside is that the app regularly asks me to rate it. I already have. F@#$ off eBay!,5
10510,"APP IS BROKEN...AGAIN! I was signed out of the app and can't sign back in - apparently I'm a bot. This is the message I receive everytime I try to sign in... ""As you were browsing eBay, something about your browser made us think you were a bot."" This is apparently an issue that has affected people for a long time but ebay haven't bothered fixing it.",1
10511,Hehi,5
10512,Excellent,5
10513,Your new AI description writer is the BOMB!!!,5
10514,"I mean, what is there to tell? Buy stuff, and you are protected Did I mention you can find almost anything legal? I just wish a new or smaller seller wouldn't have to pay so much to sell something",5
10515,"like the new app, gets better with each update.",4
10516,Love to buy products from here 😍,4
10517,Great as it always has been and easy to use,5
10518,Great app love selling items with it,5
10519,So far all is good,5
10520,"Good prices, good sellers",5
10521,Ebay is giving my personal email and phone number to sellers that I bid on but did not win. Sellers are now contacting me directly. Then they make it impossible to report it or do anything about it. Quick Google search and sellers I did not buy from know where I live. Ebay is no longer secure.,1
10522,"Great app , easy to use",4
